id,agenda_id,fecha,monto,cantidad_personas,estado_disponibilidad,puntos_booked,nombre,ubicacion,precio_noche,estrellas,fecha_checkin,fecha_checkout,politicas
127028,63811,2025-05-10,416000,8,No disponible,832,Villa en Jaén,Jaén,104000,3,2025-07-21,,
127782,57722,2025-03-21,342000,2,No disponible,114,Cabaña en Málaga,Málaga,57000,3,2025-12-26,2026-01-01,
127955,65516,2025-04-28,198000,10,No disponible,660,Habitación en Segovia,Segovia,66000,1,2025-05-26,2025-05-29,
128136,59301,2025-01-07,460000,9,No disponible,1035,Villa en Getafe,Getafe,115000,4,2025-03-19,2025-03-23,
128392,59791,2025-04-14,174000,2,No disponible,116,Suite en Paterna,Paterna,58000,1,2025-06-27,2025-06-30,
129075,61458,2025-01-23,36000,2,No disponible,18,Habitación en Lérida,Lérida,9000,2,2025-04-30,2025-05-04,
129501,61857,2025-11-24,128000,7,No disponible,896,Cabaña en Fuengirola,Fuengirola,128000,4,2026-03-30,2026-03-31,
130875,65294,2026-04-27,504000,2,No disponible,144,Suite en Paterna,Paterna,72000,5,2026-10-04,2026-10-11,
133611,65943,2025-08-14,154000,10,No disponible,770,Residencia en Torremolinos,Torremolinos,77000,3,2026-09-11,2026-09-13,
136638,60813,2025-06-26,309000,9,No disponible,927,Habitación en Elda,Elda,103000,1,2026-01-01,2026-01-04,
136812,65064,2025-04-07,198000,7,No disponible,693,Residencia en Sabadell,Sabadell,99000,1,2026-04-16,2026-04-18,
137417,61951,2025-04-21,174000,1,No disponible,58,Suite en Palencia,Palencia,58000,5,2025-10-05,2025-10-08,
137842,60155,2025-05-27,194000,5,No disponible,485,Hostal en Murcia,Murcia,97000,2,2026-08-16,2026-08-18,
138614,62472,2025-10-25,819000,8,No disponible,936,Residencia en Sanlúcar de Barrameda,Sanlúcar de Barrameda,117000,5,2026-08-24,2026-08-31,
138785,66050,2025-02-27,572000,3,No disponible,429,Loft en Castellón de la Plana,Castellón de la Plana,143000,5,2026-02-23,2026-02-27,
139143,58739,2025-08-13,336000,6,No disponible,672,Estudio en Parla,Parla,112000,5,2026-11-10,2026-11-13,
139673,55601,2026-02-12,588000,7,No disponible,588,Cabaña en Ponferrada,Ponferrada,84000,5,2026-02-25,2026-03-04,
141521,58850,2025-02-12,40000,10,No disponible,80,Habitación en Talavera de la Reina,Talavera de la Reina,8000,3,2025-07-07,,
141906,66518,2026-08-10,222000,9,No disponible,999,Residencia en Gerona,Gerona,111000,2,2026-09-06,2026-09-08,
142133,63280,2026-06-10,66000,8,No disponible,528,Residencia en Lugo,Lugo,66000,4,2026-08-14,2026-08-15,
142816,59491,2025-04-05,540000,9,No disponible,972,Residencia en Viladecans,Viladecans,108000,3,2026-05-24,2026-05-29,
143198,60937,2025-01-31,288000,10,No disponible,720,Suite en Baracaldo,Baracaldo,72000,3,2025-03-05,2025-03-09,
143529,55864,2025-09-18,258000,6,No disponible,774,Cabaña en Cádiz,Cádiz,129000,1,2025-11-24,2025-11-26,
143925,58714,2025-02-17,34000,3,No disponible,51,Villa en Ponferrada,Ponferrada,17000,5,2025-11-26,,
143932,56473,2026-07-10,136000,8,No disponible,544,Residencia en Ávila,Ávila,68000,3,2026-07-24,2026-07-26,
144103,56137,2025-08-05,204000,3,No disponible,204,Habitación en La Coruña,La Coruña,68000,4,2025-11-22,2025-11-25,
144381,66178,2025-01-03,798000,10,No disponible,1140,Hostal en Toledo,Toledo,114000,2,2025-11-03,2025-11-10,
155412,,,,,Disponible,0,Casa en Jerez de la Frontera,Jerez de la Frontera,86000,4,2025-03-02,2025-10-04,
155420,,,,,Disponible,0,Casa en Alcalá de Henares,Alcalá de Henares,140000,2,2026-10-06,2026-11-05,
155556,,,,,Disponible,0,Hostal en Palencia,Palencia,36000,1,2025-11-09,2026-07-02,
155565,,,,,Disponible,0,Suite en San Fernando,San Fernando,58000,1,2026-05-09,2026-10-10,
155630,,,,,Disponible,0,Suite en Córdoba,Córdoba,136000,4,2026-03-20,2026-08-06,
155635,,,,,Disponible,0,Cabaña en Parla,Parla,69000,2,2025-06-23,2025-08-07,
155697,,,,,Disponible,0,Departamento en Sabadell,Sabadell,97000,2,2025-06-15,2026-10-21,
155736,,,,,Disponible,0,Estudio en Pamplona,Pamplona,60000,3,2026-02-23,2026-10-30,
155896,,,,,Disponible,0,Estudio en Telde,Telde,81000,1,2026-02-08,2026-11-28,
155968,,,,,Disponible,0,,León,26000,2,2025-05-20,2026-05-26,
156056,,,,,Disponible,0,Departamento en San Fernando,San Fernando,127000,5,2025-02-16,2026-07-08,
156081,,,,,Disponible,0,Habitación en Segovia,Segovia,40000,4,2026-06-23,2026-09-16,
78525,62127,2026-10-05,475000,7,No disponible,665,Casa en El Puerto de Santa María,El Puerto de Santa María,95000,3,2026-11-15,2026-11-20,
78525,62127,2026-10-05,475000,7,No disponible,665,Casa en El Puerto de Santa María,El Puerto de Santa María,95000,3,2026-11-15,2026-11-20,
78525,62127,2026-10-05,475000,7,No disponible,665,Casa en El Puerto de Santa María,El Puerto de Santa María,95000,3,2026-11-15,2026-11-20,
78525,62127,2026-10-05,475000,7,No disponible,665,Casa en El Puerto de Santa María,El Puerto de Santa María,95000,3,2026-11-15,2026-11-20,
78525,62127,2026-10-05,475000,7,No disponible,665,Casa en El Puerto de Santa María,El Puerto de Santa María,95000,3,2026-11-15,2026-11-20,
78575,62439,2026-07-29,213000,6,No disponible,426,Hostal en Torrelavega,Torrelavega,71000,1,2026-07-30,2026-08-02,
78575,62439,2026-07-29,213000,6,No disponible,426,Hostal en Torrelavega,Torrelavega,71000,1,2026-07-30,2026-08-02,
78575,62439,2026-07-29,213000,6,No disponible,426,Hostal en Torrelavega,Torrelavega,71000,1,2026-07-30,2026-08-02,
78575,62439,2026-07-29,213000,6,No disponible,426,Hostal en Torrelavega,Torrelavega,71000,1,2026-07-30,2026-08-02,
78575,62439,2026-07-29,213000,6,No disponible,426,Hostal en Torrelavega,Torrelavega,71000,1,2026-07-30,2026-08-02,
78811,64406,2025-01-10,548000,9,No disponible,1233,Loft en Valdemoro,Valdemoro,137000,4,2025-01-11,2025-01-15,
78811,64406,2025-01-10,548000,9,No disponible,1233,Loft en Valdemoro,Valdemoro,137000,4,2025-01-11,2025-01-15,
78811,64406,2025-01-10,548000,9,No disponible,1233,Loft en Valdemoro,Valdemoro,137000,4,2025-01-11,2025-01-15,
78811,64406,2025-01-10,548000,9,No disponible,1233,Loft en Valdemoro,Valdemoro,137000,4,2025-01-11,2025-01-15,
78811,64406,2025-01-10,548000,9,No disponible,1233,Loft en Valdemoro,Valdemoro,137000,4,2025-01-11,2025-01-15,
79379,62695,2025-08-22,686000,3,No disponible,294,Habitación en Burgos,Burgos,98000,3,2026-06-15,2026-06-22,
79379,62695,2025-08-22,686000,3,No disponible,294,Habitación en Burgos,Burgos,98000,3,2026-06-15,2026-06-22,
79379,62695,2025-08-22,686000,3,No disponible,294,Habitación en Burgos,Burgos,98000,3,2026-06-15,2026-06-22,
79379,62695,2025-08-22,686000,3,No disponible,294,Habitación en Burgos,Burgos,98000,3,2026-06-15,2026-06-22,
79379,62695,2025-08-22,686000,3,No disponible,294,Habitación en Burgos,Burgos,98000,3,2026-06-15,2026-06-22,
81799,61170,2025-03-20,980000,4,No disponible,560,Cabaña en Cádiz,Cádiz,140000,4,2025-04-26,2025-05-03,
81799,61170,2025-03-20,980000,4,No disponible,560,Cabaña en Cádiz,Cádiz,140000,4,2025-04-26,2025-05-03,
81799,61170,2025-03-20,980000,4,No disponible,560,Cabaña en Cádiz,Cádiz,140000,4,2025-04-26,2025-05-03,
81799,61170,2025-03-20,980000,4,No disponible,560,Cabaña en Cádiz,Cádiz,140000,4,2025-04-26,2025-05-03,
81799,61170,2025-03-20,980000,4,No disponible,560,Cabaña en Cádiz,Cádiz,140000,4,2025-04-26,2025-05-03,
81904,62820,2025-06-13,140000,6,No disponible,420,Hostal en Guadalajara,Guadalajara,70000,4,2026-08-26,2026-08-28,
81904,62820,2025-06-13,140000,6,No disponible,420,Hostal en Guadalajara,Guadalajara,70000,4,2026-08-26,2026-08-28,
81904,62820,2025-06-13,140000,6,No disponible,420,Hostal en Guadalajara,Guadalajara,70000,4,2026-08-26,2026-08-28,
81904,62820,2025-06-13,140000,6,No disponible,420,Hostal en Guadalajara,Guadalajara,70000,4,2026-08-26,2026-08-28,
81904,62820,2025-06-13,140000,6,No disponible,420,Hostal en Guadalajara,Guadalajara,70000,4,2026-08-26,2026-08-28,
82143,66021,2025-11-23,208000,10,No disponible,1040,Suite en Tarrasa,Tarrasa,104000,2,2026-07-28,2026-07-30,
82143,66021,2025-11-23,208000,10,No disponible,1040,Suite en Tarrasa,Tarrasa,104000,2,2026-07-28,2026-07-30,
82143,66021,2025-11-23,208000,10,No disponible,1040,Suite en Tarrasa,Tarrasa,104000,2,2026-07-28,2026-07-30,
82143,66021,2025-11-23,208000,10,No disponible,1040,Suite en Tarrasa,Tarrasa,104000,2,2026-07-28,2026-07-30,
82143,66021,2025-11-23,208000,10,No disponible,1040,Suite en Tarrasa,Tarrasa,104000,2,2026-07-28,2026-07-30,
83284,56787,2026-02-14,137000,3,No disponible,411,Residencia en Sagunto,Sagunto,137000,2,2026-07-14,2026-07-15,
83284,56787,2026-02-14,137000,3,No disponible,411,Residencia en Sagunto,Sagunto,137000,2,2026-07-14,2026-07-15,
83284,56787,2026-02-14,137000,3,No disponible,411,Residencia en Sagunto,Sagunto,137000,2,2026-07-14,2026-07-15,
83284,56787,2026-02-14,137000,3,No disponible,411,Residencia en Sagunto,Sagunto,137000,2,2026-07-14,2026-07-15,
83284,56787,2026-02-14,137000,3,No disponible,411,Residencia en Sagunto,Sagunto,137000,2,2026-07-14,2026-07-15,
83946,59376,2025-03-09,354000,9,No disponible,531,Departamento en Torrevieja,Torrevieja,59000,1,2025-07-18,2025-07-24,
83946,59376,2025-03-09,354000,9,No disponible,531,Departamento en Torrevieja,Torrevieja,59000,1,2025-07-18,2025-07-24,
83946,59376,2025-03-09,354000,9,No disponible,531,Departamento en Torrevieja,Torrevieja,59000,1,2025-07-18,2025-07-24,
83946,59376,2025-03-09,354000,9,No disponible,531,Departamento en Torrevieja,Torrevieja,59000,1,2025-07-18,2025-07-24,
83946,59376,2025-03-09,354000,9,No disponible,531,Departamento en Torrevieja,Torrevieja,59000,1,2025-07-18,2025-07-24,
84616,56052,2026-02-08,224000,1,No disponible,56,Hostal en San Sebastían de los Reyes,San Sebastían de los Reyes,56000,3,2026-06-06,2026-06-10,
84616,56052,2026-02-08,224000,1,No disponible,56,Hostal en San Sebastían de los Reyes,San Sebastían de los Reyes,56000,3,2026-06-06,2026-06-10,
84616,56052,2026-02-08,224000,1,No disponible,56,Hostal en San Sebastían de los Reyes,San Sebastían de los Reyes,56000,3,2026-06-06,2026-06-10,
84616,56052,2026-02-08,224000,1,No disponible,56,Hostal en San Sebastían de los Reyes,San Sebastían de los Reyes,56000,3,2026-06-06,2026-06-10,
84616,56052,2026-02-08,224000,1,No disponible,56,Hostal en San Sebastían de los Reyes,San Sebastían de los Reyes,56000,3,2026-06-06,2026-06-10,
155556,,,,,Disponible,0,Hostal en Palencia,Palencia,36000,1,2025-11-09,2026-07-02,
85136,58213,2025-02-06,84000,10,No disponible,210,Estudio en Madrid,Madrid,21000,2,2025-09-02,2025-09-06,
85136,58213,2025-02-06,84000,10,No disponible,210,Estudio en Madrid,Madrid,21000,2,2025-09-02,2025-09-06,
85136,58213,2025-02-06,84000,10,No disponible,210,Estudio en Madrid,Madrid,21000,2,2025-09-02,2025-09-06,
85136,58213,2025-02-06,84000,10,No disponible,210,Estudio en Madrid,Madrid,21000,2,2025-09-02,2025-09-06,
85136,58213,2025-02-06,84000,10,No disponible,210,Estudio en Madrid,Madrid,21000,2,2025-09-02,2025-09-06,
85693,66585,2025-03-03,25000,8,No disponible,200,Habitación en Pontevedra,Pontevedra,25000,5,2026-09-12,2026-09-13,
85693,66585,2025-03-03,25000,8,No disponible,200,Habitación en Pontevedra,Pontevedra,25000,5,2026-09-12,2026-09-13,
85693,66585,2025-03-03,25000,8,No disponible,200,Habitación en Pontevedra,Pontevedra,25000,5,2026-09-12,2026-09-13,
85693,66585,2025-03-03,25000,8,No disponible,200,Habitación en Pontevedra,Pontevedra,25000,5,2026-09-12,2026-09-13,
85693,66585,2025-03-03,25000,8,No disponible,200,Habitación en Pontevedra,Pontevedra,25000,5,2026-09-12,2026-09-13,
155556,,,,,Disponible,0,Hostal en Palencia,Palencia,36000,1,2025-11-09,2026-07-02,
155556,,,,,Disponible,0,Hostal en Palencia,Palencia,36000,1,2025-11-09,2026-07-02,
86986,58186,2025-03-11,360000,6,No disponible,432,Hostal en Rubí,Rubí,72000,1,2025-03-22,2025-03-27,
86986,58186,2025-03-11,360000,6,No disponible,432,Hostal en Rubí,Rubí,72000,1,2025-03-22,2025-03-27,
86986,58186,2025-03-11,360000,6,No disponible,432,Hostal en Rubí,Rubí,72000,1,2025-03-22,2025-03-27,
86986,58186,2025-03-11,360000,6,No disponible,432,Hostal en Rubí,Rubí,72000,1,2025-03-22,2025-03-27,
86986,58186,2025-03-11,360000,6,No disponible,432,Hostal en Rubí,Rubí,72000,1,2025-03-22,2025-03-27,
88798,57576,2025-02-11,496000,5,No disponible,620,Residencia en Zaragoza,Zaragoza,124000,4,2025-07-30,2025-08-03,
88798,57576,2025-02-11,496000,5,No disponible,620,Residencia en Zaragoza,Zaragoza,124000,4,2025-07-30,2025-08-03,
88798,57576,2025-02-11,496000,5,No disponible,620,Residencia en Zaragoza,Zaragoza,124000,4,2025-07-30,2025-08-03,
88798,57576,2025-02-11,496000,5,No disponible,620,Residencia en Zaragoza,Zaragoza,124000,4,2025-07-30,2025-08-03,
88798,57576,2025-02-11,496000,5,No disponible,620,Residencia en Zaragoza,Zaragoza,124000,4,2025-07-30,2025-08-03,
155556,,,,,Disponible,0,Hostal en Palencia,Palencia,36000,1,2025-11-09,2026-07-02,
89548,57077,2025-04-20,444000,8,No disponible,1184,Cabaña en Mataró,Mataró,148000,2,2026-10-04,2026-10-07,
89548,57077,2025-04-20,444000,8,No disponible,1184,Cabaña en Mataró,Mataró,148000,2,2026-10-04,2026-10-07,
89548,57077,2025-04-20,444000,8,No disponible,1184,Cabaña en Mataró,Mataró,148000,2,2026-10-04,2026-10-07,
89548,57077,2025-04-20,444000,8,No disponible,1184,Cabaña en Mataró,Mataró,148000,2,2026-10-04,2026-10-07,
89548,57077,2025-04-20,444000,8,No disponible,1184,Cabaña en Mataró,Mataró,148000,2,2026-10-04,2026-10-07,
92093,57529,2025-08-17,186000,2,No disponible,62,Habitación en Getafe,Getafe,31000,3,2026-11-15,,
92093,57529,2025-08-17,186000,2,No disponible,62,Habitación en Getafe,Getafe,31000,3,2026-11-15,,
92093,57529,2025-08-17,186000,2,No disponible,62,Habitación en Getafe,Getafe,31000,3,2026-11-15,,
92093,57529,2025-08-17,186000,2,No disponible,62,Habitación en Getafe,Getafe,31000,3,2026-11-15,,
92093,57529,2025-08-17,186000,2,No disponible,62,Habitación en Getafe,Getafe,31000,3,2026-11-15,,
93178,61741,2025-09-17,30000,7,No disponible,210,Hostal en Marbella,Marbella,30000,1,2026-08-08,2026-08-09,
93178,61741,2025-09-17,30000,7,No disponible,210,Hostal en Marbella,Marbella,30000,1,2026-08-08,2026-08-09,
93178,61741,2025-09-17,30000,7,No disponible,210,Hostal en Marbella,Marbella,30000,1,2026-08-08,2026-08-09,
93178,61741,2025-09-17,30000,7,No disponible,210,Hostal en Marbella,Marbella,30000,1,2026-08-08,2026-08-09,
93178,61741,2025-09-17,30000,7,No disponible,210,Hostal en Marbella,Marbella,30000,1,2026-08-08,2026-08-09,
93240,66223,2025-02-28,609000,3,No disponible,261,Cabaña en Zaragoza,Zaragoza,87000,2,2025-03-16,2025-03-23,
93240,66223,2025-02-28,609000,3,No disponible,261,Cabaña en Zaragoza,Zaragoza,87000,2,2025-03-16,2025-03-23,
93240,66223,2025-02-28,609000,3,No disponible,261,Cabaña en Zaragoza,Zaragoza,87000,2,2025-03-16,2025-03-23,
93240,66223,2025-02-28,609000,3,No disponible,261,Cabaña en Zaragoza,Zaragoza,87000,2,2025-03-16,2025-03-23,
93240,66223,2025-02-28,609000,3,No disponible,261,Cabaña en Zaragoza,Zaragoza,87000,2,2025-03-16,2025-03-23,
94837,64341,2025-05-12,200000,9,No disponible,900,Hostal en Vigo,Vigo,100000,2,2025-07-03,2025-07-05,
94837,64341,2025-05-12,200000,9,No disponible,900,Hostal en Vigo,Vigo,100000,2,2025-07-03,2025-07-05,
94837,64341,2025-05-12,200000,9,No disponible,900,Hostal en Vigo,Vigo,100000,2,2025-07-03,2025-07-05,
94837,64341,2025-05-12,200000,9,No disponible,900,Hostal en Vigo,Vigo,100000,2,2025-07-03,2025-07-05,
94837,64341,2025-05-12,200000,9,No disponible,900,Hostal en Vigo,Vigo,100000,2,2025-07-03,2025-07-05,
97798,59825,2025-11-14,140000,9,No disponible,315,Habitación en Toledo,Toledo,35000,4,2025-11-29,2025-12-03,
97798,59825,2025-11-14,140000,9,No disponible,315,Habitación en Toledo,Toledo,35000,4,2025-11-29,2025-12-03,
97798,59825,2025-11-14,140000,9,No disponible,315,Habitación en Toledo,Toledo,35000,4,2025-11-29,2025-12-03,
97798,59825,2025-11-14,140000,9,No disponible,315,Habitación en Toledo,Toledo,35000,4,2025-11-29,2025-12-03,
97798,59825,2025-11-14,140000,9,No disponible,315,Habitación en Toledo,Toledo,35000,4,2025-11-29,2025-12-03,
98489,62089,2025-01-01,500000,6,No disponible,600,Casa en Cáceres,Cáceres,100000,4,2025-10-19,2025-10-24,
98489,62089,2025-01-01,500000,6,No disponible,600,Casa en Cáceres,Cáceres,100000,4,2025-10-19,2025-10-24,
98489,62089,2025-01-01,500000,6,No disponible,600,Casa en Cáceres,Cáceres,100000,4,2025-10-19,2025-10-24,
98489,62089,2025-01-01,500000,6,No disponible,600,Casa en Cáceres,Cáceres,100000,4,2025-10-19,2025-10-24,
98489,62089,2025-01-01,500000,6,No disponible,600,Casa en Cáceres,Cáceres,100000,4,2025-10-19,2025-10-24,
98650,60480,2026-02-02,980000,6,No disponible,840,Habitación en Salamanca,Salamanca,140000,5,2026-04-07,2026-04-14,
98650,60480,2026-02-02,980000,6,No disponible,840,Habitación en Salamanca,Salamanca,140000,5,2026-04-07,2026-04-14,
98650,60480,2026-02-02,980000,6,No disponible,840,Habitación en Salamanca,Salamanca,140000,5,2026-04-07,2026-04-14,
98650,60480,2026-02-02,980000,6,No disponible,840,Habitación en Salamanca,Salamanca,140000,5,2026-04-07,2026-04-14,
98650,60480,2026-02-02,980000,6,No disponible,840,Habitación en Salamanca,Salamanca,140000,5,2026-04-07,2026-04-14,
101326,65868,2025-06-02,90000,6,No disponible,540,Cabaña en Almería,Almería,90000,4,2025-09-21,2025-09-22,
101326,65868,2025-06-02,90000,6,No disponible,540,Cabaña en Almería,Almería,90000,4,2025-09-21,2025-09-22,
101326,65868,2025-06-02,90000,6,No disponible,540,Cabaña en Almería,Almería,90000,4,2025-09-21,2025-09-22,
101326,65868,2025-06-02,90000,6,No disponible,540,Cabaña en Almería,Almería,90000,4,2025-09-21,2025-09-22,
101326,65868,2025-06-02,90000,6,No disponible,540,Cabaña en Almería,Almería,90000,4,2025-09-21,2025-09-22,
103387,66393,2025-05-02,34000,9,No disponible,153,Loft en Granollers,Granollers,17000,3,2025-09-29,2025-10-01,
103387,66393,2025-05-02,34000,9,No disponible,153,Loft en Granollers,Granollers,17000,3,2025-09-29,2025-10-01,
103387,66393,2025-05-02,34000,9,No disponible,153,Loft en Granollers,Granollers,17000,3,2025-09-29,2025-10-01,
103387,66393,2025-05-02,34000,9,No disponible,153,Loft en Granollers,Granollers,17000,3,2025-09-29,2025-10-01,
103387,66393,2025-05-02,34000,9,No disponible,153,Loft en Granollers,Granollers,17000,3,2025-09-29,2025-10-01,
106753,56029,2025-07-20,44000,5,No disponible,55,Casa en Estepona,Estepona,11000,1,2026-08-11,2026-08-15,
106753,56029,2025-07-20,44000,5,No disponible,55,Casa en Estepona,Estepona,11000,1,2026-08-11,2026-08-15,
106753,56029,2025-07-20,44000,5,No disponible,55,Casa en Estepona,Estepona,11000,1,2026-08-11,2026-08-15,
106753,56029,2025-07-20,44000,5,No disponible,55,Casa en Estepona,Estepona,11000,1,2026-08-11,2026-08-15,
106753,56029,2025-07-20,44000,5,No disponible,55,Casa en Estepona,Estepona,11000,1,2026-08-11,2026-08-15,
106855,56713,2025-06-04,384000,1,No disponible,96,Residencia en Benalmádena,Benalmádena,96000,2,2025-10-08,2025-10-12,
106855,56713,2025-06-04,384000,1,No disponible,96,Residencia en Benalmádena,Benalmádena,96000,2,2025-10-08,2025-10-12,
106855,56713,2025-06-04,384000,1,No disponible,96,Residencia en Benalmádena,Benalmádena,96000,2,2025-10-08,2025-10-12,
106855,56713,2025-06-04,384000,1,No disponible,96,Residencia en Benalmádena,Benalmádena,96000,2,2025-10-08,2025-10-12,
106855,56713,2025-06-04,384000,1,No disponible,96,Residencia en Benalmádena,Benalmádena,96000,2,2025-10-08,2025-10-12,
109989,64881,2025-02-03,93000,4,No disponible,372,Suite en Lugo,Lugo,93000,4,2025-03-26,2025-03-27,
109989,64881,2025-02-03,93000,4,No disponible,372,Suite en Lugo,Lugo,93000,4,2025-03-26,2025-03-27,
109989,64881,2025-02-03,93000,4,No disponible,372,Suite en Lugo,Lugo,93000,4,2025-03-26,2025-03-27,
109989,64881,2025-02-03,93000,4,No disponible,372,Suite en Lugo,Lugo,93000,4,2025-03-26,2025-03-27,
109989,64881,2025-02-03,93000,4,No disponible,372,Suite en Lugo,Lugo,93000,4,2025-03-26,2025-03-27,
111819,63345,2025-01-06,140000,3,No disponible,420,Residencia en Almería,Almería,140000,4,2025-04-18,2025-04-19,
111819,63345,2025-01-06,140000,3,No disponible,420,Residencia en Almería,Almería,140000,4,2025-04-18,2025-04-19,
111819,63345,2025-01-06,140000,3,No disponible,420,Residencia en Almería,Almería,140000,4,2025-04-18,2025-04-19,
111819,63345,2025-01-06,140000,3,No disponible,420,Residencia en Almería,Almería,140000,4,2025-04-18,2025-04-19,
111819,63345,2025-01-06,140000,3,No disponible,420,Residencia en Almería,Almería,140000,4,2025-04-18,2025-04-19,
112224,65994,2025-06-06,900000,6,No disponible,900,Hostal en Hospitalet de LLobregat,Hospitalet de LLobregat,150000,5,2026-01-14,2026-01-20,
112224,65994,2025-06-06,900000,6,No disponible,900,Hostal en Hospitalet de LLobregat,Hospitalet de LLobregat,150000,5,2026-01-14,2026-01-20,
112224,65994,2025-06-06,900000,6,No disponible,900,Hostal en Hospitalet de LLobregat,Hospitalet de LLobregat,150000,5,2026-01-14,2026-01-20,
112224,65994,2025-06-06,900000,6,No disponible,900,Hostal en Hospitalet de LLobregat,Hospitalet de LLobregat,150000,5,2026-01-14,2026-01-20,
112224,65994,2025-06-06,900000,6,No disponible,900,Hostal en Hospitalet de LLobregat,Hospitalet de LLobregat,150000,5,2026-01-14,2026-01-20,
112405,57137,2025-03-27,54000,3,No disponible,162,Cabaña en Vigo,Vigo,54000,4,2026-05-07,2026-05-08,
112405,57137,2025-03-27,54000,3,No disponible,162,Cabaña en Vigo,Vigo,54000,4,2026-05-07,2026-05-08,
112405,57137,2025-03-27,54000,3,No disponible,162,Cabaña en Vigo,Vigo,54000,4,2026-05-07,2026-05-08,
112405,57137,2025-03-27,54000,3,No disponible,162,Cabaña en Vigo,Vigo,54000,4,2026-05-07,2026-05-08,
112405,57137,2025-03-27,54000,3,No disponible,162,Cabaña en Vigo,Vigo,54000,4,2026-05-07,2026-05-08,
116061,59946,2026-09-09,125000,9,No disponible,1125,Cabaña en La Línea de la Concepción,La Línea de la Concepción,125000,2,2026-10-03,2026-10-04,
116061,59946,2026-09-09,125000,9,No disponible,1125,Cabaña en La Línea de la Concepción,La Línea de la Concepción,125000,2,2026-10-03,2026-10-04,
116061,59946,2026-09-09,125000,9,No disponible,1125,Cabaña en La Línea de la Concepción,La Línea de la Concepción,125000,2,2026-10-03,2026-10-04,
116061,59946,2026-09-09,125000,9,No disponible,1125,Cabaña en La Línea de la Concepción,La Línea de la Concepción,125000,2,2026-10-03,2026-10-04,
116061,59946,2026-09-09,125000,9,No disponible,1125,Cabaña en La Línea de la Concepción,La Línea de la Concepción,125000,2,2026-10-03,2026-10-04,
116986,62279,2025-01-02,166000,7,No disponible,581,Departamento en Cáceres,Cáceres,83000,4,2025-01-03,2025-01-05,
116986,62279,2025-01-02,166000,7,No disponible,581,Departamento en Cáceres,Cáceres,83000,4,2025-01-03,2025-01-05,
116986,62279,2025-01-02,166000,7,No disponible,581,Departamento en Cáceres,Cáceres,83000,4,2025-01-03,2025-01-05,
116986,62279,2025-01-02,166000,7,No disponible,581,Departamento en Cáceres,Cáceres,83000,4,2025-01-03,2025-01-05,
116986,62279,2025-01-02,166000,7,No disponible,581,Departamento en Cáceres,Cáceres,83000,4,2025-01-03,2025-01-05,
117963,65554,2025-06-12,417000,5,No disponible,695,Villa en Bilbao,Bilbao,139000,2,2026-03-07,2026-03-10,
117963,65554,2025-06-12,417000,5,No disponible,695,Villa en Bilbao,Bilbao,139000,2,2026-03-07,2026-03-10,
117963,65554,2025-06-12,417000,5,No disponible,695,Villa en Bilbao,Bilbao,139000,2,2026-03-07,2026-03-10,
117963,65554,2025-06-12,417000,5,No disponible,695,Villa en Bilbao,Bilbao,139000,2,2026-03-07,2026-03-10,
117963,65554,2025-06-12,417000,5,No disponible,695,Villa en Bilbao,Bilbao,139000,2,2026-03-07,2026-03-10,
118648,55975,2025-04-06,548000,6,No disponible,822,Estudio en Palma de Mallorca,Palma de Mallorca,137000,1,2025-09-28,2025-10-02,
118648,55975,2025-04-06,548000,6,No disponible,822,Estudio en Palma de Mallorca,Palma de Mallorca,137000,1,2025-09-28,2025-10-02,
118648,55975,2025-04-06,548000,6,No disponible,822,Estudio en Palma de Mallorca,Palma de Mallorca,137000,1,2025-09-28,2025-10-02,
118648,55975,2025-04-06,548000,6,No disponible,822,Estudio en Palma de Mallorca,Palma de Mallorca,137000,1,2025-09-28,2025-10-02,
118648,55975,2025-04-06,548000,6,No disponible,822,Estudio en Palma de Mallorca,Palma de Mallorca,137000,1,2025-09-28,2025-10-02,
119713,57470,2025-01-04,38000,4,No disponible,76,Departamento en Ponferrada,Ponferrada,19000,5,2025-04-02,2025-04-04,
119713,57470,2025-01-04,38000,4,No disponible,76,Departamento en Ponferrada,Ponferrada,19000,5,2025-04-02,2025-04-04,
119713,57470,2025-01-04,38000,4,No disponible,76,Departamento en Ponferrada,Ponferrada,19000,5,2025-04-02,2025-04-04,
119713,57470,2025-01-04,38000,4,No disponible,76,Departamento en Ponferrada,Ponferrada,19000,5,2025-04-02,2025-04-04,
119713,57470,2025-01-04,38000,4,No disponible,76,Departamento en Ponferrada,Ponferrada,19000,5,2025-04-02,2025-04-04,
119762,58546,2025-04-04,279000,5,No disponible,465,Suite en Albacete,Albacete,93000,2,2025-08-16,2025-08-19,
119762,58546,2025-04-04,279000,5,No disponible,465,Suite en Albacete,Albacete,93000,2,2025-08-16,2025-08-19,
119762,58546,2025-04-04,279000,5,No disponible,465,Suite en Albacete,Albacete,93000,2,2025-08-16,2025-08-19,
119762,58546,2025-04-04,279000,5,No disponible,465,Suite en Albacete,Albacete,93000,2,2025-08-16,2025-08-19,
119762,58546,2025-04-04,279000,5,No disponible,465,Suite en Albacete,Albacete,93000,2,2025-08-16,2025-08-19,
119929,58844,2025-01-17,36000,6,No disponible,54,Residencia en León,León,9000,2,2025-04-21,,
119929,58844,2025-01-17,36000,6,No disponible,54,Residencia en León,León,9000,2,2025-04-21,,
