hotel_id,numero_habitacion,tipo
129676,20,Matrimonial
129676,21,
,22,Doble
129683,0,Suite
129683,1,
129683,2,Doble
129683,3,Triple
129683,4,Triple
,5,
129683,6,Suite
129683,,Cuadruple
129683,8,Matrimonial
129683,9,Triple
129683,10,Matrimonial
129683,11,Cuadruple
129683,12,Cuadruple
129683,13,Sencilla
129683,14,Triple
129683,15,Matrimonial
,16,Suite
129683,17,Doble
129683,18,Sencilla
129683,19,Doble
129683,20,Sencilla
129683,21,Matrimonial
129683,22,Matrimonial
129683,23,Sencilla
129683,24,Triple
129683,25,Triple
129692,,Sencilla
129692,,Suite
,,
129707,0,Cuadruple
129707,1,Suite
129707,2,Sencilla
129707,3,Triple
,4,Triple
129707,5,Cuadruple
129707,6,Doble
129707,7,Triple
129707,8,Sencilla
129707,9,Triple
,10,Triple
129707,11,Doble
129707,12,Doble
129707,13,Sencilla
129707,14,Suite
129707,15,Matrimonial
129707,16,Matrimonial
129707,17,Cuadruple
,18,Cuadruple
129707,,Doble
129707,20,Suite
129707,21,
129707,22,Sencilla
129707,23,Triple
129707,24,Suite
129707,25,Sencilla
129707,26,Suite
129707,27,Sencilla
,28,Doble
129707,,Suite
129707,30,Doble
129707,31,
129707,32,Cuadruple
129707,33,Sencilla
129707,34,Triple
129707,35,Cuadruple
129707,36,Sencilla
129707,,Triple
129707,38,Suite
,0,
129710,1,Doble
129710,2,Cuadruple
129710,3,Sencilla
129710,4,Triple
,5,Cuadruple
129710,6,Doble
129710,7,Suite
129710,8,Triple
129710,9,Triple
129710,10,Cuadruple
129710,11,Doble
129710,12,Cuadruple
129710,13,Suite
129710,14,Triple
129710,15,Sencilla
129710,16,Cuadruple
129710,17,Matrimonial
129710,18,
129710,19,Cuadruple
129710,20,Suite
,,Doble
129710,22,Doble
129710,23,Matrimonial
129710,24,Matrimonial
129710,25,
129710,26,Doble
129710,27,Sencilla
129710,28,Matrimonial
129710,29,Cuadruple
129710,30,Sencilla
129710,31,Triple
129710,32,
129716,0,Triple
129716,1,Sencilla
,2,Cuadruple
129716,3,Cuadruple
129716,4,Doble
129716,5,
129716,6,Doble
129716,7,
129716,8,Doble
,9,Doble
129716,,Triple
129716,11,Sencilla
,,
129716,12,Matrimonial
129716,13,Triple
,14,Sencilla
129716,15,Doble
129716,16,Matrimonial
129716,17,Cuadruple
129716,,Matrimonial
129716,19,Matrimonial
129716,20,Suite
129716,21,Suite
129716,22,Cuadruple
129716,23,Cuadruple
129716,24,Cuadruple
129716,25,Sencilla
129716,26,Triple
129716,27,Matrimonial
129716,28,Suite
129716,29,Doble
129716,30,Doble
129716,31,Sencilla
129716,32,Suite
129716,33,Cuadruple
129716,34,Suite
129716,35,Matrimonial
129716,,Suite
129716,37,Doble
,4,Cuadruple
129739,0,Suite
129739,1,Doble
129739,2,Doble
129739,3,Suite
129739,4,Suite
129739,5,Suite
129739,6,Triple
129739,7,Suite
129739,8,Suite
129739,9,Triple
129739,10,Matrimonial
129739,11,Cuadruple
,12,Sencilla
129739,,Triple
129739,14,Suite
129739,15,Cuadruple
129739,16,Cuadruple
129739,17,Triple
,18,Cuadruple
129739,19,Sencilla
129739,20,Sencilla
129739,21,Suite
129739,22,Matrimonial
129739,23,Doble
,2,Triple
129748,,Sencilla
129748,,Triple
,23,Matrimonial
129748,,Cuadruple
129755,0,Suite
129755,1,Cuadruple
129755,2,Triple
129755,3,Triple
129755,4,Doble
129755,5,Triple
129755,6,Triple
129755,7,Matrimonial
129755,8,Sencilla
129755,9,Doble
129755,10,Cuadruple
129755,11,Sencilla
129755,12,Sencilla
,,Triple
129755,14,
129755,,Matrimonial
129755,16,Matrimonial
129755,17,Matrimonial
129755,18,Doble
,19,Suite
129784,0,Doble
129784,1,Triple
129784,2,Suite
129784,3,Triple
129784,4,Suite
,5,Triple
129784,6,Sencilla
129784,7,
129784,8,Doble
129784,9,Cuadruple
129784,10,Cuadruple
129784,11,Sencilla
129784,,Triple
129784,13,Sencilla
129784,14,
129784,15,Triple
129784,16,Sencilla
129784,17,Sencilla
,18,Cuadruple
129784,19,Sencilla
129784,20,Doble
129784,21,Cuadruple
129784,22,Cuadruple
,8,Suite
129791,,Suite
,12,Sencilla
129829,,Doble
129838,0,Cuadruple
129838,1,Triple
129838,2,Suite
129838,3,Doble
129838,4,Suite
129838,5,Doble
129838,,Triple
129838,7,Cuadruple
129838,8,Doble
129838,9,Doble
129838,10,Suite
,11,Sencilla
129838,12,Triple
129838,13,Sencilla
129838,14,Triple
129838,15,Cuadruple
129838,16,Matrimonial
129838,17,Triple
129838,18,
129838,,Doble
129838,20,Doble
,21,Matrimonial
129838,22,Sencilla
129838,,Matrimonial
129838,24,Triple
129838,25,
129838,26,Cuadruple
129838,27,Sencilla
129838,28,Triple
129838,29,Matrimonial
129838,30,Cuadruple
129838,31,Suite
129838,32,Suite
129847,0,Doble
129847,1,
129847,2,Cuadruple
129847,3,Sencilla
129847,4,Cuadruple
129847,5,Cuadruple
129847,6,Doble
129847,7,Doble
129847,8,Cuadruple
129847,9,Doble
129847,10,Doble
129847,11,Cuadruple
129853,0,Suite
129853,1,Cuadruple
129853,2,Cuadruple
129853,3,Sencilla
129853,4,Triple
129853,5,
129853,6,Sencilla
129853,7,Triple
129853,,Cuadruple
129853,9,Doble
129853,10,Triple
129853,11,Sencilla
129853,12,Doble
,13,Suite
129853,14,Sencilla
129853,15,Matrimonial
129853,16,Cuadruple
,17,Suite
129853,18,Triple
129853,19,Sencilla
,20,Matrimonial
129853,21,Sencilla
129853,,Triple
,,
,23,Sencilla
,24,Doble
129853,25,Doble
129853,26,
129853,27,Doble
129853,28,Suite
129853,29,Matrimonial
129853,30,Sencilla
129853,31,Cuadruple
,32,Matrimonial
129853,33,Sencilla
129853,34,
129864,0,Suite
129864,1,Sencilla
129864,2,Sencilla
129864,3,Sencilla
129864,4,Suite
129864,,Matrimonial
129864,6,Doble
129864,7,Sencilla
129864,8,Doble
129864,9,Doble
,10,Doble
129864,11,Doble
129864,12,Doble
129864,13,Matrimonial
129864,14,Cuadruple
129864,,
129864,16,Triple
129864,17,Matrimonial
129894,0,Sencilla
129894,1,Sencilla
129894,,Suite
129894,3,Cuadruple
129894,4,Suite
129894,5,Suite
,,Triple
129894,7,Doble
129894,8,Doble
129894,9,Doble
129894,10,Cuadruple
129894,11,Suite
129894,12,Triple
129894,13,Doble
129894,14,Sencilla
129894,,Sencilla
129894,16,Suite
129894,17,Cuadruple
129894,18,Doble
129894,19,Cuadruple
129894,20,
129894,21,Triple
129894,,Triple
129894,23,Cuadruple
129894,24,Sencilla
129894,25,Suite
129894,26,Cuadruple
129894,27,Triple
129894,28,Doble
129894,29,Cuadruple
129894,30,Triple
129894,31,Triple
129894,32,Doble
129894,33,Suite
129894,34,Doble
129894,35,Suite
129894,36,Suite
129894,37,Cuadruple
129894,38,Sencilla
129894,39,Cuadruple
,4,Doble
,18,Triple
129904,0,Triple
129904,1,Doble
129904,2,Matrimonial
129904,3,Suite
129904,4,Matrimonial
129904,5,Doble
129904,6,Matrimonial
129904,7,Doble
129904,8,Cuadruple
129904,9,Cuadruple
129904,10,Doble
129904,11,
129904,12,Sencilla
129904,13,Cuadruple
129904,,Cuadruple
129904,15,Doble
129904,16,Matrimonial
,4,Suite
,8,Doble
129919,,Suite
129930,,Matrimonial
,8,Suite
,12,Cuadruple
,6,Matrimonial
,24,Cuadruple
129940,0,Suite
129940,1,Doble
129940,2,Doble
129940,3,Sencilla
129940,4,Suite
129940,5,
129940,6,Matrimonial
129940,7,Matrimonial
129940,8,Matrimonial
129940,9,Suite
129940,10,Doble
129940,11,Triple
129940,12,Sencilla
129940,,Sencilla
129940,14,Sencilla
129940,15,Doble
129940,16,Doble
129940,17,Sencilla
129940,18,Doble
129940,19,Matrimonial
129940,,Sencilla
129940,21,Sencilla
129940,22,Cuadruple
129940,23,Cuadruple
129940,24,Suite
129940,25,Matrimonial
129940,26,Triple
129940,27,Cuadruple
129940,28,Suite
129940,29,Sencilla
129940,30,Matrimonial
129940,31,Doble
129940,32,Doble
129968,0,Doble
129968,1,Doble
129968,2,Cuadruple
129968,3,
129968,4,Sencilla
129968,5,Suite
129968,6,Sencilla
129968,,Suite
129968,8,Sencilla
129968,9,Doble
129968,10,Sencilla
129968,11,Cuadruple
129968,12,
129968,13,Matrimonial
129968,14,Matrimonial
129968,15,Suite
129968,16,Suite
129968,17,
,18,Matrimonial
,4,Suite
129979,,Doble
,1,Matrimonial
129985,,Doble
129985,,Doble
,8,Cuadruple
,16,Doble
129985,,Matrimonial
129992,0,Suite
129992,1,Doble
129992,2,Doble
129992,3,Matrimonial
,4,Triple
129992,5,Sencilla
129992,6,Matrimonial
129992,7,Doble
129992,8,Suite
129992,9,Suite
129992,10,Matrimonial
129992,11,Matrimonial
129992,12,Doble
129992,13,Doble
129992,14,Matrimonial
129992,15,Triple
129992,,Triple
129992,17,Triple
129992,18,Suite
129992,19,Doble
129992,20,Doble
129992,21,Sencilla
,,
129992,22,Suite
129992,23,Doble
129992,24,Doble
129992,25,Matrimonial
,26,Matrimonial
129992,27,Triple
129992,28,Doble
129992,29,Cuadruple
129992,30,Triple
130001,0,Sencilla
,1,Sencilla
130001,2,Matrimonial
130001,3,Doble
130001,4,Suite
130001,5,Triple
130001,6,Matrimonial
130001,7,Sencilla
130001,8,Suite
130001,9,Triple
130001,10,Doble
130001,11,Suite
130001,12,Doble
130001,13,Suite
130001,14,Matrimonial
130001,15,Triple
130001,16,Doble
130001,17,Triple
130001,18,Cuadruple
130001,19,Cuadruple
130001,20,Suite
130001,21,Triple
130001,22,Doble
130001,23,Suite
130001,24,Sencilla
130001,25,Triple
130001,26,Sencilla
130001,27,Cuadruple
130001,28,Sencilla
130001,29,
130001,30,Sencilla
130001,31,Sencilla
130001,32,Matrimonial
130001,33,Triple
130001,34,Doble
130001,,Cuadruple
,36,Triple
,37,Matrimonial
130009,,Triple
,11,Suite
130031,,Sencilla
130045,0,Sencilla
130045,1,Triple
130045,2,Cuadruple
130045,3,Matrimonial
130045,4,Suite
130045,5,
130045,6,Matrimonial
130045,7,Suite
130045,8,Doble
130045,9,Matrimonial
130045,10,Cuadruple
130045,11,Suite
130045,12,Matrimonial
130045,13,Cuadruple
130054,0,Cuadruple
130054,1,Triple
130054,2,Triple
130054,3,Sencilla
130054,4,Doble
130054,5,Triple
130054,6,Triple
130054,7,Triple
130054,8,Matrimonial
130054,9,Doble
130054,10,Sencilla
130054,11,Suite
130054,12,Suite
130054,13,Triple
130054,14,Doble
130054,15,Sencilla
130054,16,Doble
130054,17,Cuadruple
130054,18,Suite
130054,19,Suite
130054,20,Doble
130054,21,Cuadruple
130054,22,Triple
130054,23,Triple
130054,24,Sencilla
130054,25,Triple
130054,26,Matrimonial
,27,Suite
130054,28,Triple
130054,29,Sencilla
,30,Sencilla
130054,31,Suite
130054,32,Suite
130054,33,Doble
130054,34,Triple
130054,35,Suite
130054,36,Suite
,8,Suite
130061,,Suite
,,
,32,Triple
130065,0,
130065,1,Matrimonial
130065,2,Suite
130065,3,Sencilla
130065,4,Triple
130065,5,Doble
130065,6,Sencilla
130065,7,Matrimonial
130065,8,
130065,9,Doble
130065,10,Suite
130065,,Matrimonial
130065,12,Sencilla
130065,13,Suite
130065,14,Sencilla
130065,15,
130065,16,Cuadruple
130065,17,Cuadruple
130069,,Triple
130069,,Doble
,6,Suite
,7,Triple
,13,Matrimonial
,14,Triple
,15,Matrimonial
130076,0,
130076,,Doble
130076,2,Cuadruple
130076,3,Triple
130076,4,Cuadruple
130076,5,Cuadruple
130076,6,Suite
130076,7,Doble
,8,Suite
130076,9,Cuadruple
130076,10,Matrimonial
130076,11,Cuadruple
130108,,
130108,,Matrimonial
130108,,Matrimonial
130108,,Doble
130123,0,Doble
130123,1,Cuadruple
130123,2,Triple
130123,3,Matrimonial
130123,4,Sencilla
130123,5,Cuadruple
130123,6,Cuadruple
130123,7,Sencilla
,8,Suite
130123,9,Triple
130123,10,Suite
130123,11,Triple
130123,12,Cuadruple
130123,13,Matrimonial
130123,14,Doble
130123,15,Sencilla
130123,16,Matrimonial
130123,17,Matrimonial
130123,18,Sencilla
130123,19,Cuadruple
130146,0,Cuadruple
130146,1,Cuadruple
130146,2,Triple
130146,3,Sencilla
130146,4,Triple
130146,5,Matrimonial
130146,6,
130146,,Sencilla
130146,8,Triple
130146,9,Doble
130146,10,Suite
130146,11,Cuadruple
,12,Doble
,24,Triple
130176,,Triple
130207,0,Doble
130207,1,Matrimonial
130207,2,Doble
130207,3,Cuadruple
130207,4,Doble
130207,5,Cuadruple
130207,6,Cuadruple
130207,7,Triple
130207,8,Suite
130207,,Doble
130207,10,Cuadruple
130207,11,Cuadruple
130207,,Matrimonial
130207,13,Triple
130207,14,Cuadruple
130207,15,Suite
130207,16,Sencilla
130207,17,Cuadruple
130207,18,Matrimonial
130207,19,Sencilla
130207,20,Suite
130207,21,Cuadruple
130207,22,Sencilla
,,
130225,0,Cuadruple
130225,1,Doble
130225,2,Cuadruple
130225,3,Doble
130225,4,
130225,5,Sencilla
130225,6,Triple
130225,7,
130225,8,Suite
130225,9,
130225,10,Doble
130225,11,Cuadruple
130225,12,Triple
130225,13,Sencilla
130225,14,
130225,15,Sencilla
130225,16,Matrimonial
130225,17,Matrimonial
130225,18,Suite
130225,19,Suite
130225,20,Doble
130225,21,Doble
130225,22,Doble
130225,23,Sencilla
130236,0,Cuadruple
130236,1,Sencilla
130236,2,Doble
130236,3,Suite
130236,4,Doble
130236,5,Triple
130236,6,Sencilla
130236,7,Triple
130236,8,Suite
130236,9,Sencilla
130236,10,Sencilla
130236,11,Sencilla
130236,12,Suite
130236,13,Triple
130236,14,Sencilla
130249,0,Triple
130249,1,Triple
130249,2,
130249,3,Suite
130249,4,Matrimonial
130249,5,Matrimonial
130249,6,Matrimonial
130249,7,Doble
,8,Cuadruple
130249,9,Suite
130249,,Doble
130249,11,Triple
130249,12,Matrimonial
130249,13,Sencilla
130249,14,Doble
130249,15,Triple
130249,16,Sencilla
130249,17,Suite
130249,18,Cuadruple
130249,19,Cuadruple
130249,20,Suite
130249,21,Doble
130249,22,Triple
130249,23,Doble
130249,24,Suite
130249,25,Matrimonial
130249,26,Triple
130249,27,Suite
130249,28,Sencilla
130249,29,
130249,,Matrimonial
130249,31,Triple
130249,32,Cuadruple
130249,33,Matrimonial
130249,34,Cuadruple
130249,35,Sencilla
130249,36,Suite
130249,37,Suite
130254,0,Doble
130254,1,Triple
130254,2,Cuadruple
130254,,Cuadruple
130254,4,Triple
130254,5,Sencilla
130254,6,Sencilla
130254,7,Doble
130254,8,Cuadruple
130254,9,Suite
130254,10,Sencilla
130254,11,Cuadruple
130254,12,Sencilla
130254,13,Matrimonial
130254,14,Cuadruple
130254,15,Matrimonial
,,Triple
130254,17,Doble
130254,18,Sencilla
130254,19,Triple
130254,20,Matrimonial
130254,21,Matrimonial
130254,22,Matrimonial
130254,23,Triple
130254,24,Matrimonial
130254,25,Doble
130254,26,Suite
,27,Cuadruple
130254,28,Cuadruple
130254,29,Suite
130262,0,Doble
130262,1,Triple
130262,2,Suite
130262,3,
130262,4,Sencilla
130262,5,Sencilla
130262,6,
130262,7,Doble
130262,8,Matrimonial
130262,9,Doble
130262,10,Sencilla
130262,11,
130262,12,Doble
130262,13,Matrimonial
130262,14,Sencilla
130262,15,Doble
130262,16,Triple
130262,17,Suite
130262,18,Triple
130262,,Doble
130262,,Cuadruple
130262,21,Sencilla
130262,22,Cuadruple
130262,,Triple
130262,24,Triple
130288,0,Triple
130288,1,Sencilla
130288,2,Suite
130288,3,
130288,4,Doble
130288,5,Sencilla
130288,6,Matrimonial
130288,7,Suite
130288,8,Matrimonial
130288,9,Doble
130288,,Triple
130288,11,Suite
,,
130288,12,Triple
130288,13,Sencilla
130288,14,Cuadruple
130288,15,Doble
130288,16,Triple
130288,17,Matrimonial
130288,18,Doble
,19,Matrimonial
130296,0,Suite
130296,1,Triple
130296,2,Suite
130296,3,Matrimonial
130296,4,Matrimonial
130296,5,Matrimonial
130296,6,Doble
130296,7,Suite
130296,8,Suite
130296,9,Doble
130296,10,Doble
130296,11,Sencilla
130296,,Cuadruple
130296,13,Triple
,14,Doble
130296,15,Suite
130296,16,Matrimonial
,22,Sencilla
130370,,Cuadruple
130370,,Matrimonial
,33,Matrimonial
,0,Doble
,12,Cuadruple
,14,Cuadruple
130387,0,Doble
130387,1,Cuadruple
130387,2,Suite
130387,3,Cuadruple
130387,4,
130387,5,Matrimonial
130387,6,Triple
130387,7,Matrimonial
130387,8,Cuadruple
130387,9,Cuadruple
130387,10,Triple
130387,11,Doble
130387,12,Doble
130387,13,Sencilla
130387,14,Triple
130387,15,Doble
130387,16,Doble
130387,17,
130387,18,Triple
130387,,Doble
130387,20,Sencilla
130387,21,Doble
,22,Triple
130387,23,Doble
130387,24,Doble
130396,0,Suite
130396,1,Cuadruple
130396,2,Sencilla
130396,3,Cuadruple
130396,,Matrimonial
130396,5,Suite
130396,6,Suite
130396,7,Cuadruple
130396,8,Suite
130396,9,Cuadruple
,10,Suite
130396,11,Triple
130396,12,Doble
,13,Sencilla
130396,14,Suite
130396,15,Triple
130396,16,Doble
130396,17,Suite
130396,18,Matrimonial
130396,19,Suite
130396,20,Triple
130396,21,Sencilla
130396,22,Matrimonial
130396,23,Doble
130396,24,Cuadruple
130396,25,Triple
130396,26,Doble
130396,27,
130396,28,Triple
130407,,Doble
130407,,Sencilla
130429,0,Cuadruple
130429,1,Suite
130429,2,Doble
130429,3,Sencilla
130429,4,Doble
,5,
130429,6,Suite
130429,7,Sencilla
130429,8,Suite
130429,9,Cuadruple
130429,10,Cuadruple
130429,,Sencilla
130429,12,Triple
130429,13,Suite
130429,14,Matrimonial
130429,15,Triple
130447,,Triple
,13,Sencilla
130454,0,Sencilla
130454,1,Matrimonial
130454,2,Cuadruple
130454,3,Matrimonial
130454,4,Matrimonial
130454,5,Triple
130454,6,Triple
130454,,Doble
130454,8,Matrimonial
130454,9,Matrimonial
130454,10,Matrimonial
130454,11,Triple
130454,12,
130454,13,Matrimonial
130454,14,Cuadruple
130454,15,Sencilla
130454,16,Triple
130454,17,Suite
130454,,Sencilla
,19,Doble
130454,20,Triple
130454,21,Matrimonial
130454,,Sencilla
130454,23,Doble
130454,24,Doble
130454,25,Cuadruple
130454,26,Doble
130454,27,Suite
130454,28,
130454,29,Suite
130481,0,Doble
130481,1,Cuadruple
130481,2,Sencilla
130481,3,Cuadruple
130481,4,Sencilla
130481,5,Triple
130481,6,Cuadruple
130481,7,Cuadruple
130481,8,Matrimonial
130481,,Triple
130481,10,
130481,11,Triple
130481,12,Cuadruple
130481,13,Suite
130481,14,Matrimonial
130481,15,Matrimonial
130481,16,Triple
130481,17,Cuadruple
130481,18,Matrimonial
130481,19,Triple
130481,20,Suite
130481,21,Sencilla
130481,22,Sencilla
,23,Suite
130481,,Suite
130481,25,Suite
130481,26,Matrimonial
130481,27,Triple
,28,Sencilla
130481,29,
130481,30,Triple
130481,31,Matrimonial
130481,32,Cuadruple
130487,0,Cuadruple
,1,Sencilla
130487,2,Cuadruple
130487,3,Suite
130487,4,
130487,5,Doble
,,
130487,6,Matrimonial
130487,7,Triple
130487,8,Cuadruple
130487,9,Matrimonial
130487,10,Suite
130487,11,Doble
130487,12,Doble
130487,13,Suite
130487,14,Suite
130487,15,Matrimonial
130487,16,Sencilla
130487,17,Suite
130487,18,Cuadruple
130487,19,Sencilla
130487,20,Cuadruple
130487,21,Suite
130487,22,Matrimonial
130487,23,Doble
130487,24,Triple
130487,25,Suite
130487,26,Doble
130501,0,Suite
130501,1,Matrimonial
130501,2,Sencilla
130501,3,Matrimonial
130501,4,Suite
130501,5,Suite
130501,6,Cuadruple
130501,7,Cuadruple
130501,8,Sencilla
130501,9,Doble
,10,Doble
130501,11,Doble
130501,,Sencilla
130501,13,Matrimonial
130501,14,Matrimonial
130501,15,Cuadruple
130501,16,Matrimonial
130501,17,
130501,18,Sencilla
130501,19,Triple
,20,Matrimonial
130507,0,Sencilla
130507,1,Sencilla
130507,2,Suite
,3,Doble
130507,4,Triple
130507,5,Cuadruple
130507,6,Cuadruple
130507,7,Sencilla
130507,8,Suite
130507,9,Doble
130507,10,Matrimonial
130507,11,Sencilla
130507,12,Cuadruple
130507,13,Doble
130507,14,Triple
130507,15,Cuadruple
130507,16,Matrimonial
130507,17,Suite
130507,18,Triple
130507,19,Suite
130507,20,Doble
130507,21,
130517,0,
,1,Matrimonial
130517,2,Doble
130517,3,
130517,4,Cuadruple
130517,5,Triple
130517,6,Matrimonial
,7,Triple
130517,8,
130517,9,
130517,10,Cuadruple
130517,11,Triple
130517,12,Matrimonial
130517,13,Cuadruple
,,
130517,15,Cuadruple
130517,16,Cuadruple
130517,17,Matrimonial
130517,18,Cuadruple
130517,19,Sencilla
130517,20,Suite
130517,21,Matrimonial
130517,22,Cuadruple
130517,23,Sencilla
130517,24,Cuadruple
130517,25,Cuadruple
130517,26,Sencilla
130517,27,Triple
130517,28,Matrimonial
130517,29,Cuadruple
130517,30,Triple
130517,31,Sencilla
130517,32,Suite
130517,33,Doble
130517,34,Sencilla
130517,35,Suite
130517,36,
130517,37,Triple
130517,38,Matrimonial
130517,39,Suite
130541,0,Sencilla
130541,1,Triple
130541,,
130541,3,Sencilla
130541,4,Matrimonial
130541,5,Doble
130541,6,Sencilla
130541,7,
130541,8,Matrimonial
130541,9,Doble
130541,10,Sencilla
130541,11,Cuadruple
,12,Cuadruple
130541,13,Matrimonial
130541,14,Sencilla
130541,15,Suite
130541,16,Doble
130541,17,Suite
130541,18,Cuadruple
130541,19,Sencilla
130541,20,Sencilla
130541,21,Matrimonial
130541,22,Doble
130541,23,Suite
130557,,Sencilla
,15,Matrimonial
,18,Matrimonial
130557,,Cuadruple
,0,Sencilla
130563,,Matrimonial
130563,,Sencilla
130563,,Matrimonial
,0,Suite
130566,1,Cuadruple
130566,2,Triple
130566,3,Matrimonial
,4,Doble
130566,5,Doble
130566,6,Matrimonial
130566,7,Doble
130566,8,Matrimonial
130566,9,Matrimonial
130566,10,Triple
130566,11,Triple
130566,12,Cuadruple
130566,13,Suite
,14,
,15,Cuadruple
130566,16,Matrimonial
130566,17,Doble
130566,,Matrimonial
130566,19,Matrimonial
130566,20,Doble
130566,21,Triple
130566,22,Doble
130566,23,Cuadruple
130566,24,Suite
130566,,Doble
130566,26,Suite
130566,27,Cuadruple
130566,28,Cuadruple
130566,29,Suite
130566,30,Suite
130566,,Matrimonial
130566,32,Triple
130566,33,Matrimonial
130566,34,Suite
130566,35,Suite
130591,0,Triple
,,
130591,1,Sencilla
130591,2,Cuadruple
130591,3,Cuadruple
130591,4,Sencilla
130591,5,Triple
130591,6,Suite
130591,7,Sencilla
130591,8,Suite
130591,9,Cuadruple
130591,10,Sencilla
130591,11,Cuadruple
130591,12,Cuadruple
130591,13,Triple
130591,14,Doble
,15,Suite
130591,16,Doble
130591,17,Cuadruple
130591,18,Cuadruple
130591,19,Suite
130591,20,Sencilla
130591,21,Sencilla
130625,0,Cuadruple
130625,1,Sencilla
130625,2,Cuadruple
130625,3,Triple
130625,4,Triple
130625,5,Sencilla
130625,6,Cuadruple
,7,Sencilla
130625,8,Matrimonial
130625,9,Cuadruple
130625,10,Doble
130625,11,
130625,,Doble
130625,13,Cuadruple
130625,14,Doble
130625,15,Sencilla
130625,16,Triple
130625,17,Doble
130625,18,Cuadruple
130625,19,
130625,20,Suite
130625,21,Suite
,22,Matrimonial
130625,23,Matrimonial
130625,24,Cuadruple
130625,25,Triple
130625,26,
130625,27,Triple
,28,Matrimonial
130625,29,Cuadruple
130625,,Doble
130635,0,Cuadruple
130635,1,Sencilla
130635,,Cuadruple
130635,3,Matrimonial
130635,4,Doble
130635,5,
130635,6,Sencilla
130635,7,Sencilla
130635,8,Triple
130635,9,Suite
130635,10,Doble
130635,11,Sencilla
130635,12,Matrimonial
130635,13,Doble
130635,14,Triple
130635,15,Cuadruple
130635,16,Suite
130635,17,Cuadruple
130635,18,Doble
130635,19,Suite
130635,20,Doble
130635,,Cuadruple
130635,22,
130635,23,Sencilla
130635,24,Doble
130635,25,
,26,Cuadruple
130635,27,Triple
130635,28,Cuadruple
130635,29,Cuadruple
130635,30,Triple
130635,31,Doble
,32,Suite
130635,33,Doble
130643,0,Doble
130643,,Matrimonial
130643,2,Doble
130643,3,Suite
130643,4,Cuadruple
130643,5,Triple
130643,6,Cuadruple
130643,7,
130643,8,Triple
130643,9,Matrimonial
130643,10,Matrimonial
130643,11,Sencilla
130643,12,Suite
130648,0,Sencilla
,1,Suite
130648,2,Sencilla
130648,3,Matrimonial
130648,4,Sencilla
130648,5,Sencilla
130648,6,Cuadruple
130648,7,Triple
130648,8,Doble
130648,9,Doble
130648,10,Cuadruple
130648,11,Triple
130648,12,Cuadruple
130648,13,Suite
130648,14,Matrimonial
130648,15,Doble
130648,16,Cuadruple
130652,,Suite
130652,1,Suite
130652,2,Doble
130652,3,Cuadruple
130652,4,Sencilla
130652,5,Cuadruple
130652,6,Suite
130652,7,Triple
130652,8,Doble
130652,9,Suite
130652,,Sencilla
130652,11,Matrimonial
,12,Matrimonial
130652,13,Cuadruple
130652,14,Sencilla
130652,15,Cuadruple
130652,16,Suite
130652,17,Triple
130652,18,Sencilla
130655,0,Matrimonial
130655,1,Suite
130655,2,Sencilla
130655,3,Doble
130655,4,Triple
130655,,Sencilla
130655,6,Triple
130655,7,Cuadruple
130655,8,Doble
130655,9,Cuadruple
130655,10,
130655,11,Suite
130655,12,Sencilla
130655,13,Triple
130655,,
130655,15,Sencilla
130655,16,
130655,17,
130655,18,Doble
130655,19,Triple
130655,20,
130655,21,Doble
130655,,Cuadruple
130655,23,Doble
130655,24,Suite
130655,25,Matrimonial
130655,,Suite
130655,27,
130655,28,Triple
130655,29,Sencilla
130655,30,Doble
130655,31,Doble
130655,32,Suite
130655,33,Cuadruple
130655,34,Matrimonial
130655,35,Matrimonial
130655,36,Triple
130655,37,Doble
130655,38,Triple
,,
130655,39,Cuadruple
130660,0,Doble
130660,1,Matrimonial
130660,2,Triple
130660,3,
130660,4,Triple
130660,5,Sencilla
130660,6,Cuadruple
130660,7,Doble
130660,8,Suite
130660,9,Cuadruple
130660,10,Sencilla
130660,11,Cuadruple
130660,12,Matrimonial
130660,13,
130660,14,Matrimonial
130660,15,Sencilla
130660,16,Sencilla
130660,17,Suite
130660,18,Matrimonial
130660,19,Doble
130660,20,
130660,21,Doble
130660,22,Sencilla
130660,23,Sencilla
130660,24,Matrimonial
130660,25,Triple
130660,26,Matrimonial
130660,27,Doble
130660,28,Triple
130660,,Doble
130660,30,Sencilla
130660,31,Triple
130660,32,
130660,33,Triple
130660,,Doble
130660,35,Suite
130660,36,Doble
,37,Doble
130660,38,Sencilla
130672,0,Triple
130672,1,Sencilla
130672,2,Triple
130672,3,Sencilla
130672,,Triple
130672,5,Cuadruple
130672,6,Triple
130672,7,Doble
130672,8,Suite
130672,9,Matrimonial
130672,10,Cuadruple
130672,11,Triple
130672,12,Suite
130672,13,Cuadruple
130672,14,Cuadruple
130672,15,Doble
130672,16,Doble
,17,Doble
130672,18,Triple
130672,20,Matrimonial
130672,21,Suite
130672,22,Triple
130672,23,Cuadruple
130672,24,Matrimonial
130672,25,Cuadruple
130672,26,Matrimonial
130672,27,Triple
130672,28,Doble
130672,29,Sencilla
130672,30,Triple
130672,31,Triple
130672,32,Doble
130672,33,Triple
130672,34,Cuadruple
130678,,Cuadruple
130678,,Matrimonial
130678,,Suite
130678,,Doble
130678,,Matrimonial
,19,Matrimonial
130678,,Doble
,0,Cuadruple
130688,1,Cuadruple
130688,,Doble
130688,3,
130688,4,Doble
130688,5,Suite
