name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,state
"-33.3537,-70.6811",2024-12-01,24.0,10.0,16.1,24.0,7.7,15.9,5.6,54.3,0.0,0.0,0.0,,0.0,0.0,34.9,27.7,194.5,1018.1,31.8,10.0,412.9,34.3,10.0,10.0,2024-12-01T06:26:13,2024-12-01T20:38:12,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-12-02,26.4,11.4,18.9,26.4,11.4,18.9,5.5,44.1,0.0,0.0,0.0,,0.0,0.0,35.6,27.7,204.7,1014.1,0.0,10.0,405.3,33.6,10.0,10.0,2024-12-02T06:26:08,2024-12-02T20:39:03,0.05,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-03,27.0,11.0,18.7,26.3,11.0,18.6,6.0,45.3,0.0,0.0,0.0,,0.0,0.0,33.1,27.7,195.0,1014.6,4.8,10.0,405.2,33.7,10.0,10.0,2024-12-03T06:26:04,2024-12-03T20:39:54,0.08,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-04,25.0,10.0,17.1,25.0,8.4,17.0,8.3,59.2,0.0,0.0,0.0,,0.0,0.0,36.0,25.9,187.6,1015.8,7.7,9.4,405.0,33.8,10.0,10.0,2024-12-04T06:26:03,2024-12-04T20:40:43,0.12,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-05,22.0,9.0,14.6,22.0,6.7,14.1,6.9,62.9,0.2,100.0,4.17,rain,0.0,0.0,39.6,25.9,187.9,1016.4,33.9,10.0,400.4,33.2,10.0,10.0,2024-12-05T06:26:03,2024-12-05T20:41:32,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2024-12-06,27.0,9.1,17.7,26.3,9.1,17.7,6.5,51.2,0.0,0.0,0.0,,0.0,0.0,31.3,25.9,189.8,1014.7,33.6,9.9,389.4,32.3,10.0,10.0,2024-12-06T06:26:06,2024-12-06T20:42:20,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-12-07,27.1,11.0,19.1,26.4,11.0,19.0,5.4,43.6,0.0,0.0,0.0,,0.0,0.0,46.4,33.5,199.8,1013.3,24.9,9.8,409.6,34.0,10.0,10.0,2024-12-07T06:26:10,2024-12-07T20:43:07,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-12-08,25.0,9.8,17.4,25.0,8.4,17.3,3.0,39.8,0.0,0.0,0.0,,0.0,0.0,36.4,27.7,185.7,1015.8,5.8,10.0,409.7,34.1,10.0,10.0,2024-12-08T06:26:16,2024-12-08T20:43:53,0.25,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-09,30.0,9.7,19.8,28.2,9.6,19.4,5.0,42.5,0.0,0.0,0.0,,0.0,0.0,32.8,25.9,199.8,1014.3,0.0,10.0,421.9,34.9,10.0,10.0,2024-12-09T06:26:24,2024-12-09T20:44:38,0.3,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-10,29.5,13.4,21.6,28.0,13.4,21.2,6.9,41.1,0.0,0.0,0.0,,0.0,0.0,38.5,35.3,195.3,1011.5,11.6,10.0,417.4,34.7,10.0,10.0,2024-12-10T06:26:34,2024-12-10T20:45:22,0.33,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-11,30.0,12.0,21.5,28.4,12.0,21.1,6.6,41.8,0.0,0.0,0.0,,0.0,0.0,36.4,33.5,196.5,1012.1,5.0,9.9,417.1,34.6,10.0,10.0,2024-12-11T06:26:46,2024-12-11T20:46:05,0.37,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-12,28.0,12.0,19.4,26.7,12.0,19.2,5.5,43.2,0.0,0.0,0.0,,0.0,0.0,37.8,33.5,190.1,1014.7,0.2,10.0,409.9,33.8,10.0,10.0,2024-12-12T06:26:59,2024-12-12T20:46:47,0.4,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-13,30.0,12.0,21.6,28.3,12.0,21.2,7.1,42.9,0.0,0.0,0.0,,0.0,0.0,35.6,31.7,211.2,1013.0,0.0,9.8,415.2,34.5,10.0,10.0,2024-12-13T06:27:14,2024-12-13T20:47:27,0.44,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-14,31.0,13.5,22.2,29.1,13.5,21.7,7.3,41.6,0.0,0.0,0.0,,0.0,0.0,39.2,33.5,196.0,1013.0,0.0,9.9,419.4,34.7,10.0,10.0,2024-12-14T06:27:32,2024-12-14T20:48:07,0.47,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-15,28.1,13.2,20.5,27.3,13.2,20.3,8.8,49.7,0.0,0.0,0.0,,0.0,0.0,36.7,31.7,184.8,1013.6,29.9,9.9,399.1,32.8,10.0,10.0,2024-12-15T06:27:50,2024-12-15T20:48:45,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-12-16,29.2,11.6,19.5,28.2,11.6,19.3,9.5,55.7,0.0,0.0,0.0,,0.0,0.0,39.2,27.7,182.6,1013.9,0.1,9.9,416.0,34.4,10.0,10.0,2024-12-16T06:28:11,2024-12-16T20:49:22,0.54,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-17,26.5,11.8,18.8,26.5,11.8,18.8,9.7,58.1,0.0,0.0,0.0,,0.0,0.0,37.8,29.5,194.0,1014.4,38.9,9.9,375.4,30.9,10.0,10.0,2024-12-17T06:28:33,2024-12-17T20:49:57,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-12-18,29.0,12.0,20.9,27.8,12.0,20.6,9.0,50.3,0.0,0.0,0.0,,0.0,0.0,39.2,25.9,193.7,1015.6,1.2,10.0,398.0,32.9,10.0,10.0,2024-12-18T06:28:57,2024-12-18T20:50:31,0.6,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-19,33.0,13.9,23.8,30.6,13.9,23.1,6.8,38.4,0.0,0.0,0.0,,0.0,0.0,40.0,39.8,202.6,1013.9,0.0,9.8,423.8,34.9,10.0,10.0,2024-12-19T06:29:23,2024-12-19T20:51:03,0.64,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-20,30.0,14.0,22.6,28.3,14.0,22.2,5.9,36.0,0.0,0.0,0.0,,0.0,0.0,38.9,31.7,196.4,1014.4,6.8,9.8,408.0,33.8,10.0,10.0,2024-12-20T06:29:51,2024-12-20T20:51:35,0.67,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-21,32.1,14.5,24.1,30.3,14.5,23.5,8.7,40.4,0.0,0.0,0.0,,0.0,0.0,40.0,25.9,194.8,1014.5,5.7,9.9,417.4,34.6,10.0,10.0,2024-12-21T06:30:20,2024-12-21T20:52:04,0.7,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-22,35.0,17.7,25.7,33.3,17.7,25.1,9.8,39.2,0.0,0.0,0.0,,0.0,0.0,40.7,31.7,187.1,1012.7,0.0,9.9,421.9,34.9,10.0,10.0,2024-12-22T06:30:50,2024-12-22T20:52:32,0.75,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-23,31.0,16.4,24.0,29.4,16.4,23.6,9.8,42.5,0.0,0.0,0.0,,0.0,0.0,38.9,35.3,195.7,1015.3,0.2,9.9,405.6,33.6,10.0,10.0,2024-12-23T06:31:22,2024-12-23T20:52:59,0.77,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-24,31.0,14.7,23.1,29.5,14.7,22.7,9.8,45.8,0.0,0.0,0.0,,0.0,0.0,37.1,29.5,190.5,1013.7,0.6,10.0,419.2,34.8,10.0,10.0,2024-12-24T06:31:56,2024-12-24T20:53:24,0.8,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-25,30.0,15.0,21.9,29.0,15.0,21.7,11.0,51.9,0.0,0.0,0.0,,0.0,0.0,33.8,31.7,184.7,1011.6,23.2,10.0,371.5,30.6,10.0,10.0,2024-12-25T06:32:31,2024-12-25T20:53:47,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-12-26,26.1,12.0,18.7,26.1,12.0,18.7,12.0,67.4,0.0,0.0,0.0,,0.0,0.0,48.2,22.3,171.3,1013.9,28.4,9.8,385.1,32.0,10.0,10.0,2024-12-26T06:33:08,2024-12-26T20:54:08,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2024-12-27,29.0,13.0,20.4,28.4,13.0,20.4,11.9,61.1,0.3,100.0,4.17,rain,0.0,0.0,32.0,29.5,181.5,1015.8,5.9,9.9,383.4,31.6,10.0,10.0,2024-12-27T06:33:46,2024-12-27T20:54:28,0.89,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2024-12-28,29.6,14.0,21.1,28.9,14.0,21.0,11.9,58.2,0.0,0.0,0.0,,0.0,0.0,38.5,29.5,189.7,1016.7,3.1,10.0,387.0,32.1,10.0,10.0,2024-12-28T06:34:25,2024-12-28T20:54:46,0.93,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2024-12-29,31.9,13.8,22.2,30.7,13.8,22.0,11.6,54.9,0.0,0.0,0.0,,0.0,0.0,36.7,35.3,189.4,1013.3,0.5,10.6,407.9,33.7,10.0,10.0,2024-12-29T06:35:06,2024-12-29T20:55:03,0.96,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,remote,85574099999",Windy
"-33.3537,-70.6811",2024-12-30,30.0,14.0,22.2,29.0,14.0,21.9,10.6,51.6,1.3,100.0,8.33,rain,0.0,0.0,36.0,109.3,186.3,1013.2,4.6,9.9,389.3,32.4,10.0,10.0,2024-12-30T06:35:47,2024-12-30T20:55:18,0.0,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2024-12-31,31.0,15.0,23.1,29.4,15.0,22.7,8.9,42.7,0.0,0.0,0.0,,0.0,0.0,32.8,29.5,195.2,1013.3,12.4,10.0,399.6,33.1,10.0,10.0,2024-12-31T06:36:31,2024-12-31T20:55:30,0.02,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-01,30.1,15.6,23.0,28.8,15.6,22.6,9.3,43.5,0.0,0.0,0.0,,0.0,0.0,37.1,33.5,196.0,1014.2,3.1,10.0,392.2,32.5,10.0,10.0,2025-01-01T06:37:15,2025-01-01T20:55:42,0.06,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-02,32.0,13.0,22.6,30.0,13.0,22.1,5.6,35.3,0.0,0.0,0.0,,0.0,0.0,36.0,31.7,191.0,1013.6,6.6,10.0,395.6,32.8,10.0,10.0,2025-01-02T06:38:01,2025-01-02T20:55:51,0.1,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-03,32.0,14.0,22.9,30.2,14.0,22.5,8.8,42.8,0.0,0.0,0.0,,0.0,0.0,39.6,33.5,192.2,1013.5,0.2,9.9,408.6,33.7,10.0,10.0,2025-01-03T06:38:47,2025-01-03T20:55:58,0.13,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-04,31.0,14.0,22.3,30.1,14.0,22.1,11.8,54.3,0.1,100.0,4.17,rain,0.0,0.0,37.1,25.9,187.7,1014.5,45.7,9.8,359.8,29.7,10.0,10.0,2025-01-04T06:39:35,2025-01-04T20:56:04,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2025-01-05,32.3,18.7,25.5,31.6,18.7,25.2,12.9,47.4,0.0,0.0,0.0,,0.0,0.0,32.4,25.9,194.5,1011.9,43.6,10.0,363.0,30.2,10.0,10.0,2025-01-05T06:40:23,2025-01-05T20:56:08,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-01-06,30.0,17.9,23.8,29.4,17.9,23.7,12.8,51.3,0.5,100.0,4.17,rain,0.0,0.0,37.1,29.5,183.9,1012.5,3.3,10.0,408.6,33.8,10.0,10.0,2025-01-06T06:41:13,2025-01-06T20:56:10,0.25,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2025-01-07,26.0,14.7,19.5,26.0,14.7,19.5,13.3,69.2,0.0,0.0,0.0,,0.0,0.0,40.0,29.5,180.1,1015.1,50.6,9.8,390.9,32.3,10.0,10.0,2025-01-07T06:42:04,2025-01-07T20:56:10,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-01-08,29.1,13.9,21.1,28.5,13.9,21.0,12.2,60.0,0.4,100.0,4.17,rain,0.0,0.0,35.6,33.5,189.4,1014.8,19.9,9.9,395.1,32.6,10.0,10.0,2025-01-08T06:42:55,2025-01-08T20:56:09,0.31,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2025-01-09,32.0,14.7,23.6,30.2,14.7,23.1,10.1,45.9,0.0,0.0,0.0,,0.0,0.0,38.2,29.5,199.9,1012.9,2.5,9.8,402.8,33.2,10.0,10.0,2025-01-09T06:43:47,2025-01-09T20:56:05,0.35,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-10,33.1,16.0,24.4,31.4,16.0,23.9,9.9,43.3,0.0,0.0,0.0,,0.0,0.0,40.0,33.5,201.5,1012.5,1.5,9.9,408.8,33.8,10.0,10.0,2025-01-10T06:44:40,2025-01-10T20:56:00,0.38,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-11,33.2,15.0,25.0,31.0,15.0,24.1,6.0,33.4,0.0,0.0,0.0,,0.0,0.0,34.6,33.5,188.8,1011.1,26.5,9.9,398.2,32.8,10.0,10.0,2025-01-11T06:45:34,2025-01-11T20:55:53,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-01-12,29.0,15.0,22.6,28.0,15.0,22.4,9.4,44.4,0.0,0.0,0.0,,0.0,0.0,31.0,37.1,190.0,1012.4,56.0,10.0,333.3,27.7,10.0,10.0,2025-01-12T06:46:28,2025-01-12T20:55:44,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-01-13,30.0,14.7,21.9,29.4,14.7,21.7,13.1,61.2,0.1,100.0,4.17,rain,0.0,0.0,34.9,31.7,192.3,1014.4,32.3,9.7,344.6,28.6,9.0,10.0,2025-01-13T06:47:23,2025-01-13T20:55:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2025-01-14,31.0,15.9,23.3,30.1,15.9,23.0,9.8,47.2,0.0,0.0,0.0,,0.0,0.0,34.9,33.5,189.2,1014.4,15.9,10.0,367.9,30.5,10.0,10.0,2025-01-14T06:48:19,2025-01-14T20:55:20,0.52,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-15,32.0,15.0,23.6,30.1,15.0,23.1,6.5,34.6,0.0,0.0,0.0,,0.0,0.0,38.5,29.5,198.4,1015.4,21.6,10.0,399.5,33.0,10.0,10.0,2025-01-15T06:49:15,2025-01-15T20:55:05,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-01-16,33.0,17.0,24.9,31.2,17.0,24.4,10.7,45.3,0.3,100.0,8.33,rain,0.0,0.0,38.5,33.5,191.0,1015.6,17.2,10.0,404.5,33.3,10.0,10.0,2025-01-16T06:50:12,2025-01-16T20:54:49,0.59,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2025-01-17,31.3,14.0,23.2,29.5,14.0,22.7,6.4,36.4,0.0,0.0,0.0,,0.0,0.0,38.2,33.5,189.3,1016.4,1.3,10.0,395.9,32.8,10.0,10.0,2025-01-17T06:51:09,2025-01-17T20:54:31,0.62,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-18,29.0,14.0,21.6,27.8,14.0,21.4,6.3,38.2,0.1,100.0,4.17,rain,0.0,0.0,37.1,31.7,189.3,1017.7,15.7,10.0,400.1,33.1,10.0,10.0,2025-01-18T06:52:06,2025-01-18T20:54:11,0.65,Rain,Clear conditions throughout the day with afternoon rain.,rain,"SCEL,85577099999,85574099999",Rainy
"-33.3537,-70.6811",2025-01-19,33.1,12.6,23.1,31.0,12.6,22.5,4.3,31.5,0.0,0.0,0.0,,0.0,0.0,39.6,37.1,199.9,1015.9,0.0,10.0,417.2,34.4,10.0,10.0,2025-01-19T06:53:04,2025-01-19T20:53:49,0.68,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-20,31.1,15.0,22.9,29.3,15.0,22.5,7.4,38.8,0.0,0.0,0.0,,0.0,0.0,40.7,40.7,191.0,1012.4,0.0,9.7,407.6,33.6,10.0,10.0,2025-01-20T06:54:02,2025-01-20T20:53:26,0.71,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-21,30.0,12.0,20.8,28.4,12.0,20.5,9.9,53.6,0.0,0.0,0.0,,0.0,0.0,40.7,33.5,195.3,1013.7,8.9,9.9,393.8,32.6,10.0,10.0,2025-01-21T06:55:00,2025-01-21T20:53:01,0.75,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-22,29.0,14.0,20.5,28.5,14.0,20.4,12.3,62.7,0.0,0.0,0.0,,0.0,0.0,34.2,24.1,181.8,1015.1,1.1,9.8,357.9,29.7,10.0,10.0,2025-01-22T06:55:59,2025-01-22T20:52:34,0.78,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-23,31.0,12.0,21.6,29.5,12.0,21.2,9.7,51.2,0.0,0.0,0.0,,0.0,0.0,37.8,27.7,192.7,1015.7,0.2,9.9,385.8,32.1,10.0,10.0,2025-01-23T06:56:57,2025-01-23T20:52:05,0.81,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-24,33.0,15.5,24.4,31.2,15.5,23.7,9.5,42.7,0.0,0.0,0.0,,0.0,0.0,40.3,27.7,197.7,1015.0,0.0,10.0,398.5,33.1,10.0,10.0,2025-01-24T06:57:56,2025-01-24T20:51:34,0.84,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-25,33.0,17.6,25.0,31.2,17.6,24.4,8.4,36.7,0.0,0.0,0.0,,0.0,0.0,38.2,27.7,205.2,1011.9,0.0,10.0,398.7,33.0,10.0,10.0,2025-01-25T06:58:55,2025-01-25T20:51:02,0.87,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-26,31.1,16.0,23.5,29.5,16.0,23.0,7.1,36.4,0.0,0.0,0.0,,0.0,0.0,40.0,33.5,201.6,1012.6,0.0,9.9,393.8,32.7,10.0,10.0,2025-01-26T06:59:54,2025-01-26T20:50:29,0.91,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-27,32.0,14.0,23.5,30.0,14.0,22.9,8.8,43.0,0.0,0.0,0.0,,0.0,0.0,40.3,33.5,200.2,1012.1,0.1,9.9,397.0,33.0,10.0,10.0,2025-01-27T07:00:54,2025-01-27T20:49:53,0.94,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-28,33.0,15.0,24.6,31.5,15.0,24.0,8.9,39.8,0.0,0.0,0.0,,0.0,0.0,39.6,29.5,192.7,1010.8,0.0,9.9,399.5,33.1,10.0,10.0,2025-01-28T07:01:53,2025-01-28T20:49:16,0.97,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-29,31.6,15.6,23.4,29.7,15.6,22.9,6.3,34.4,0.0,0.0,0.0,,0.0,0.0,38.2,33.5,207.8,1012.2,0.0,10.0,396.0,32.8,10.0,10.0,2025-01-29T07:02:52,2025-01-29T20:48:38,0.0,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-30,30.8,14.0,22.1,29.6,14.0,21.8,10.8,51.6,0.0,0.0,0.0,,0.0,0.0,39.6,33.5,188.4,1013.2,0.2,9.7,398.0,33.0,10.0,10.0,2025-01-30T07:03:51,2025-01-30T20:47:58,0.04,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-01-31,32.0,14.0,23.1,30.1,14.0,22.6,9.1,45.0,0.0,0.0,0.0,,0.0,0.0,40.7,29.5,202.0,1011.9,3.4,9.9,394.1,32.7,10.0,10.0,2025-01-31T07:04:50,2025-01-31T20:47:16,0.07,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-01,32.0,15.5,23.5,30.2,15.5,23.1,9.2,43.0,0.0,0.0,0.0,,0.0,0.0,39.6,31.7,199.6,1010.1,2.4,10.5,390.5,32.4,10.0,10.0,2025-02-01T07:05:49,2025-02-01T20:46:33,0.11,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,remote,85574099999",Windy
"-33.3537,-70.6811",2025-02-02,31.0,15.0,22.9,29.5,15.0,22.5,8.8,44.8,0.0,0.0,0.0,,0.0,0.0,39.2,31.7,198.9,1011.7,14.0,10.0,381.9,31.7,10.0,10.0,2025-02-02T07:06:47,2025-02-02T20:45:48,0.15,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-03,32.0,15.0,23.7,29.8,15.0,23.1,6.7,36.3,0.0,0.0,0.0,,0.0,0.0,36.7,25.9,207.5,1011.6,33.8,10.0,382.6,31.6,10.0,10.0,2025-02-03T07:07:46,2025-02-03T20:45:02,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-02-04,32.0,16.0,24.3,30.0,16.0,23.7,6.3,34.2,0.0,0.0,0.0,,0.0,0.0,40.0,35.3,208.8,1011.7,31.7,9.9,379.9,31.5,10.0,10.0,2025-02-04T07:08:44,2025-02-04T20:44:14,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
"-33.3537,-70.6811",2025-02-05,32.3,14.0,24.2,30.1,14.0,23.6,6.1,33.7,0.0,0.0,0.0,,0.0,0.0,39.6,25.9,202.9,1012.6,0.7,9.7,386.2,32.0,10.0,10.0,2025-02-05T07:09:42,2025-02-05T20:43:26,0.25,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-06,34.0,15.7,24.8,31.9,15.7,24.2,8.0,37.2,0.0,0.0,0.0,,0.0,0.0,41.8,37.1,192.4,1009.7,0.0,9.8,388.7,32.5,10.0,10.0,2025-02-06T07:10:40,2025-02-06T20:42:35,0.29,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-07,32.0,15.5,23.9,30.4,15.5,23.4,9.1,41.0,0.0,0.0,0.0,,0.0,0.0,38.5,33.5,196.3,1012.2,0.0,9.9,383.7,31.7,10.0,10.0,2025-02-07T07:11:38,2025-02-07T20:41:44,0.32,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-08,36.0,16.0,25.5,34.1,16.0,24.8,10.6,43.5,0.0,0.0,0.0,,0.0,0.0,42.1,24.1,188.0,1011.6,7.0,9.5,380.2,31.4,10.0,10.0,2025-02-08T07:12:35,2025-02-08T20:40:51,0.36,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-09,32.0,17.0,24.9,30.8,17.0,24.5,11.4,44.7,0.0,0.0,0.0,,0.0,0.0,36.4,31.7,196.7,1009.6,0.5,9.6,371.7,30.9,10.0,10.0,2025-02-09T07:13:32,2025-02-09T20:39:56,0.39,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999",Windy
"-33.3537,-70.6811",2025-02-10,29.1,17.0,22.6,28.7,17.0,22.5,13.5,58.0,0.0,0.0,0.0,,0.0,0.0,41.4,37.1,192.5,1013.6,21.8,9.7,366.2,30.3,10.0,10.0,2025-02-10T07:14:29,2025-02-10T20:39:01,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999",Cloudy
